code	file	index	law_id	article	issue	detail	question
D1	batch9_a	36	ENV-36	第2條	選項b 疑似也對	指在道路上不依軌道或電力架設而以原動機行駛之車輛	本辦法所稱汽車之定義為何？
D3	batch9_a	50	ENV-41	第6條	選項a 中英數值不同	zh多:[8.0] en多:[20.0]	一般地區音量標準值中，第一類噪音管制區之日間、晚間、夜間均能音量分別為何？第一、
D3	batch9_a	50	ENV-41	第6條	選項b 中英數值不同	zh多:[8.0] en多:[20.0]	一般地區音量標準值中，第一類噪音管制區之日間、晚間、夜間均能音量分別為何？第一、
D3	batch9_a	50	ENV-41	第6條	選項c 中英數值不同	zh多:[10.0] en多:[22.0]	一般地區音量標準值中，第一類噪音管制區之日間、晚間、夜間均能音量分別為何？第一、
D3	batch9_a	50	ENV-41	第6條	選項d 中英數值不同	zh多:[9.0] en多:[21.0]	一般地區音量標準值中，第一類噪音管制區之日間、晚間、夜間均能音量分別為何？第一、
D3	batch9_a1	7	ENV-29	第13條	選項c 中英數值不同	zh多:[24.0] en多:[4.0, 20.0]	空氣品質嚴重惡化警告發布後，中央主管機關應如何辦理氣象資料之蒐集及提供？
D4	batch9_a1	11	ENV-33	第1條	選項b與c過於相似	0.98	空氣污染防制費收費辦法之授權訂定依據為何？
D5	batch9_a1	14	ENV-33	第8條	題幹疑似洩答	申報審查核定及通知等業務	各級主管機關辦理空污費申報審查、核定及通知等業務時，得如何辦理？
D3	batch9_a1	20	ENV-33	第16條	選項a 中英數值不同	zh多:[1000000.0, 5000000.0] en多:[5.0]	主管機關核准分期繳納空污費差額之期數及每期最低金額標準為何？
D3	batch9_a1	20	ENV-33	第16條	選項b 中英數值不同	zh多:[1000000.0, 5000000.0] en多:[5.0]	主管機關核准分期繳納空污費差額之期數及每期最低金額標準為何？
D3	batch9_a1	20	ENV-33	第16條	選項d 中英數值不同	zh多:[1000000.0, 5000000.0] en多:[5.0]	主管機關核准分期繳納空污費差額之期數及每期最低金額標準為何？
D2	batch9_a1	22	ENV-33	第18條	正確選項缺依據	本條業經刪除，現行條文已無第十八條之實質規定	空氣污染防制費收費辦法第十八條之現行狀態為何？
D2	batch9_a1	23	ENV-33	第19條	正確選項缺依據	本條業經刪除，現行條文已無第十九條之實質規定	空氣污染防制費收費辦法第十九條之現行狀態為何？
D1	batch9_a1	29	ENV-33	第26條	選項b 疑似也對	費申報資料繳費收據相關紀錄資料及證明資料應保存	公私場所申報空污費之申報資料、繳費收據、相關紀錄資料及證明資料應保存幾年備查？
D1	batch9_a1	29	ENV-33	第26條	選項c 疑似也對	費申報資料繳費收據相關紀錄資料及證明資料應保存	公私場所申報空污費之申報資料、繳費收據、相關紀錄資料及證明資料應保存幾年備查？
D1	batch9_a1	29	ENV-33	第26條	選項d 疑似也對	費申報資料繳費收據相關紀錄資料及證明資料應保存	公私場所申報空污費之申報資料、繳費收據、相關紀錄資料及證明資料應保存幾年備查？
D4	batch9_a1	31	ENV-35	第1條	選項b與c過於相似	0.98	鍋爐空氣污染物排放標準之授權訂定依據為何？
D4	batch9_a1	32	ENV-35	第3條	選項a與b過於相似	0.98	鍋爐空氣污染物排放標準之適用對象及其適用順序為何？
D3	batch9_a2	9	ENV-32	第13條	選項b 中英數值不同	zh多:[500.0] en多:[5.0]	設置許可證應檢具之空氣污染防制計畫，其內容應包括下列何者？
D3	batch9_a2	38	ENV-32	第47條	選項c 中英數值不同	zh多:[8.0] en多:[80.0]	公私場所執行試車計畫或空氣污染物排放檢測計畫期間，有何情形審核機關應令其改善、停
D2	batch9_a3	16	ENV-34	第23條	正確選項缺依據	適用第十四條有關流量計、連續紀錄設施及溫度量測器設置之規定	揮發性有機液體儲槽污染防制設備之流量計及連續自動監測設施，應適用何條規定？
D2	batch9_a3	20	ENV-34	第27條	正確選項缺依據	適用第十四條有關流量計、連續紀錄設施及溫度量測器設置之規定	揮發性有機液體裝載操作設施污染防制設備之流量計等連續自動監測設施，應適用何條規定
D2	batch9_a3	27	ENV-34	第36條	正確選項缺依據	適用第十四條有關流量計、連續紀錄設施及溫度量測器設置之規定	石化製程設備元件污染防制設備之流量計及連續自動監測設施，應適用何條規定？
D5	batch9_a4	3	ENV-37	第8條	題幹疑似洩答	異味污染物或有毒氣體	主管機關執行空污法第三十二條第一項第三款及第四款（異味污染物或有毒氣體）行為管制
D4	batch9_a4	16	ENV-41	第1條	選項b與d過於相似	0.97	噪音管制區劃定作業準則之授權訂定依據為何？
D4	batch9_a4	35	ENV-43	第1條	選項c與d過於相似	0.97	機動車輛噪音管制標準之授權訂定依據為何？
D4	batch9_b	29	ENV-51	第19條	選項a與d過於相似	0.98	地方主管機關核准廢（污）水每日最大量之原則為何？
D2	batch9_b1	11	ENV-50	第6條	正確選項缺依據	第6條業經刪除，現行標準已無該條之規定	飲用水水質標準第6條之現況為何？
D3	batch9_b2	22	ENV-51	第30條	選項c 中英數值不同	zh多:[12.0] en多:[7.0]	依九十四年十二月六日公告水污染防治法事業分類及定義，自九十六年七月一日起始納入本
D3	batch9_b2	22	ENV-51	第30條	選項d 中英數值不同	zh多:[12.0] en多:[7.0]	依九十四年十二月六日公告水污染防治法事業分類及定義，自九十六年七月一日起始納入本
D2	batch9_b3	19	ENV-54	第22條	正確選項缺依據	第22條業經刪除，現行辦法已無該條之規定	本辦法第22條之現況為何？
D2	batch9_b3	23	ENV-54	第28條	正確選項缺依據	第28條業經刪除，現行辦法已無該條之規定	本辦法第28條之現況為何？
D2	batch9_b3	26	ENV-54	第31條	正確選項缺依據	第31條業經刪除，現行辦法已無該條之規定	本辦法第31條之現況為何？
D3	batch9_b4	15	ENV-47	第21條	選項c 中英數值不同	zh多:[9.0] en多:[15.0]	下列何種水措計畫核准文件或許可證（文件）登記事項之變更，應於事實發生之翌日起三十
D4	batch9_b5	11	ENV-47	第41條	選項a與c過於相似	0.98	事業座落於第一級應特予保護農地水體排放總量管制區者，直轄市、縣（市）主管機關應如
D3	batch9_b6	16	ENV-47	第62條	選項a 中英數值不同	zh多:[10.0, 24.0] en多:[57.0]	本辦法之施行日期規定為何？一百十五年三月二十四日修正發布之條文如何施行？
D3	batch9_b6	16	ENV-47	第62條	選項b 中英數值不同	zh多:[24.0, 115.0] en多:[56.0]	本辦法之施行日期規定為何？一百十五年三月二十四日修正發布之條文如何施行？
D3	batch9_b6	16	ENV-47	第62條	選項d 中英數值不同	zh多:[7.0, 24.0] en多:[57.0]	本辦法之施行日期規定為何？一百十五年三月二十四日修正發布之條文如何施行？
D4	batch9_c	3	ENV-57	第30條	選項a與d過於相似	0.98	衛生掩埋作業之每日覆土及終止使用時覆蓋厚度規定為何？
D1	batch9_c	15	ENV-58	第16條	選項b 疑似也對	營業量或進口量申報表回收清除處理費繳費證明及扣抵證明文件應保	責任業者之營業量申報表、繳費證明及扣抵證明文件應保存幾年？
D1	batch9_c	15	ENV-58	第16條	選項c 疑似也對	營業量或進口量申報表回收清除處理費繳費證明及扣抵證明文件應保	責任業者之營業量申報表、繳費證明及扣抵證明文件應保存幾年？
D1	batch9_c	15	ENV-58	第16條	選項d 疑似也對	營業量或進口量申報表回收清除處理費繳費證明及扣抵證明文件應保	責任業者之營業量申報表、繳費證明及扣抵證明文件應保存幾年？
D3	batch9_c	24	ENV-60	第6條	選項a 中英數值不同	zh多:[45.0] en多:[5.0, 40.0]	本部受理再利用許可申請之形式審查及實質審查期限各為何？
D3	batch9_c	27	ENV-60	第14條	選項d 中英數值不同	zh多:[180.0] en多:[80.0]	再利用機構之再利用期程有何限制？無法於期限內完成時應如何辦理？
D3	batch9_c	30	ENV-60	第19條	選項d 中英數值不同	zh多:[180.0] en多:[80.0]	再利用機構有下列何種情形，主管機關得令其停止收受廢棄物進廠（場）並限期改善？
D1	batch9_c	37	ENV-61	第13條	選項b 疑似也對	年內不得以相同或類似機構名稱申請該項事業廢棄物之再利用機構其	再利用機構經審核機關廢止其事業廢棄物清理計畫書者，有何後續限制？
D1	batch9_c	37	ENV-61	第13條	選項c 疑似也對	年內不得以相同或類似機構名稱申請該項事業廢棄物之再利用機構其	再利用機構經審核機關廢止其事業廢棄物清理計畫書者，有何後續限制？
D1	batch9_c	53	ENV-97	第4條	選項b 疑似也對	非公營事業之公司實收資本額或財團法人登記財產總額在新臺幣	申請檢測機構許可證者，屬非公營事業之公司或財團法人時，應具備何種財力條件？
D1	batch9_c	53	ENV-97	第4條	選項c 疑似也對	非公營事業之公司實收資本額或財團法人登記財產總額在新臺幣	申請檢測機構許可證者，屬非公營事業之公司或財團法人時，應具備何種財力條件？
D3	batch9_c	58	ENV-97	第19條	選項c 中英數值不同	zh多:[180.0] en多:[80.0]	檢測機構之檢測人員變更或出缺時，應於多久內辦理變更登記或遞補？
D1	batch9_c	60	ENV-97	第16條之1	選項b 疑似也對	未經採樣或檢測即出具檢測報告或發生無正當理由修正檢測報告結果	依第16條之1，下列何種情形中央主管機關「應撤銷」其許可證涉及違規之檢測項目？
D5	batch9_c1	5	ENV-57	第6條之1	題幹疑似洩答	其分類貯存排出清除及處理	建築物拆除之石綿瓦廢棄物，其分類、貯存、排出、清除及處理應如何辦理？
D2	batch9_c1	9	ENV-57	第11條	正確選項缺依據	不洩漏污水、不發生腐敗臭味、可防止雨水滲入並可防止貓狗覓食	一般廢棄物之貯存容器置於戶外者，其設施應符合何項規定？
D2	batch9_c2	2	ENV-58	第5條	正確選項缺依據	得檢具廢止登記申請表等文件申請廢止登記；經廢止登記者免依本辦法辦理申報及繳費	責任業者停止製造、輸入責任物者得如何辦理？經廢止登記後有何效果？
D4	batch9_c2	8	ENV-58	第15條	選項a與b過於相似	0.97	責任業者提供之資料不實或未提供完整帳冊時，主管機關如何認定其營業量或進口量？
D4	batch9_c2	11	ENV-59	第1條	選項a與d過於相似	0.97	《事業委託清理之相當注意義務認定準則》之訂定法源依據為何？
D3	batch9_c2	20	ENV-60	第5條	選項d 中英數值不同	zh多:[24.0] en多:[4.0, 20.0]	通案再利用許可應由何者申請？其再利用計畫應包含多久期間之月統計資料？
D1	batch9_c2	26	ENV-60	第16條	選項b 疑似也對	年留供查核必要時主管機關得要求提報紀錄及相關憑證	依第13條至第15條作成之契約書或紀錄，應如何保存？
D1	batch9_c2	26	ENV-60	第16條	選項c 疑似也對	年留供查核必要時主管機關得要求提報紀錄及相關憑證	依第13條至第15條作成之契約書或紀錄，應如何保存？
D1	batch9_c2	26	ENV-60	第16條	選項d 疑似也對	年留供查核必要時主管機關得要求提報紀錄及相關憑證	依第13條至第15條作成之契約書或紀錄，應如何保存？
D2	batch9_c2	30	ENV-60	第23條	正確選項缺依據	應檢附中文譯本，一併送本部審查	再利用許可申請文件如為英文以外之其他外文者，應如何辦理？
D2	batch9_c4	2	ENV-95	第3條	正確選項缺依據	應記載當事人與代理人資料、請求事項、公害糾紛原因事實、供調查之證據及調處委員會名	調處申請書應記載之事項及委任代理人之要求為何？
D5	batch9_c5	14	ENV-97	第22條	題幹疑似洩答	檢測人員接受在職訓練	中央主管機關命檢測機構指派檢測人員接受在職訓練時，檢測機構有何義務？
D5	batch9_c5	18	ENV-97	第25條之1	題幹疑似洩答	績效優良之機構或個人得	中央主管機關對於執行環境檢驗測定績效優良之機構或個人，得如何處理？
D5	batch9_c5	19	ENV-97	第26條	題幹疑似洩答	檢測機構之輔導審查評鑑及查核事項	中央主管機關就檢測機構之輔導、審查、評鑑及查核事項，得如何辦理？
D3	batch9_c5	21	ENV-97	第30條	選項a 中英數值不同	zh多:[4.0] en多:[10.0, 24.0]	本辦法之施行日期規定為何？其中有無條文另定施行日？
D2	batch9_c6	0	ENV-57	第33條	正確選項缺依據	該條已刪除而無實質規定；灰渣採穩定化法處理後之衛生掩埋，現依第三十一條規定辦理	《一般廢棄物回收清除處理辦法》第33條之現行條文內容為何？
D2	batch9_c6	2	ENV-61	第15條	正確選項缺依據	該條已刪除而無實質規定；本辦法施行前已通過再利用登記檢核者之過渡，現依第十四條辦	《共通性事業廢棄物再利用管理辦法》第15條之現行條文內容為何？
D2	batch9_c6	6	ENV-97	第27條	正確選項缺依據	該條已刪除而無實質規定；輔導、審查、評鑑及查核之委託辦理，現依第二十六條規定辦理	《環境檢驗測定機構管理辦法》第27條之現行條文內容為何？
D2	batch9_c6	7	ENV-97	第29條	正確選項缺依據	該條已刪除而無實質規定；外文文件應檢附之驗證中譯本及英文例外，現依第二十八條辦理	《環境檢驗測定機構管理辦法》第29條之現行條文內容為何？
D3	batch9_c6	7	ENV-97	第29條	選項b 中英數值不同	zh多:[4.0] en多:[30.0]	《環境檢驗測定機構管理辦法》第29條之現行條文內容為何？
